restaurant_id,num_reviews,avg_localness,pct_local_reviews,pct_tourist_reviews,local_weighted_rating,tourist_weighted_rating,tourist_penalty,adjusted_score,name,neighborhood,cuisine,city,google_place_id,address,total_score,review_count,image_url,url,price_midpoint,lat,lng,distance_to_times_sq_km,polarization,rating_skew,one_star_pct,five_star_pct,google_review_count,images_count,has_popular_times,num_categories,postal_code,pct_reviews_with_text,local_keyword_density,tourist_keyword_density,quality_keyword_density,meh_keyword_density,local_vs_tourist_ratio,avg_review_length,p_safe_pick,cluster,archetype
r_004586,50.0,0.27114940812612043,0.02,0.78,4.948367949254427,4.936886927838347,0.0,4.948367949254427,Gyu-Kaku Japanese BBQ,Midtown East,Japanese,NYC,ChIJszmN0-JYwokRk-XCDbO6X_Y,"805 3rd Ave #2, New York, NY 10022",4.5,3486.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepC2AlV-a89TiKsSwUHCLZQKNqIAeAfKSrXEw9-9wqhZGWCW9jjHeHJbRL_uH17t8Zgke_2mqHCp4wsSF2J_eTjyclqw1FBGNtINw2MPuYvzv5AAOM_--RQiyAE5VCroO6ie0yMXA=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Gyu-Kaku%20Japanese%20BBQ&query_place_id=ChIJszmN0-JYwokRk-XCDbO6X_Y,75.0,40.7555178,-73.9704168,1.311,0.7237521514629949,10.0,0.033849684452094,0.6899024670109007,3486.0,2887.0,1,5,10022.0,0.8,0.125,0.0,0.375,0.025,5.0,114.85,0.5784337124983054,4,Hidden Gem
r_00480a,50.0,0.2001015256066156,0.0,0.9,4.774710298899454,4.531291533727893,0.0,4.774710298899454,Nana's House Kitchen & Bar,Bushwick,Restaurant,NYC,ChIJVcmhnstdwokRBw9LuIXIrrY,"24 Irving Ave, Brooklyn, NY 11237",4.7,65.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTDFnaZBFce19hhyIwPp9ysKAylCNUuqDJeeXo77AejbR8p4zHwkVHM4YWsnO5_7HrKFNBGmRGtfNov5QVWjYPjphNBNO-q5-M7OEpKV1z2SF4WwPKiCb5CfCOJTLKfO9wQPcsNzX3bKP3=w408-h305-k-no,https://www.google.com/maps/search/?api=1&query=Nana's%20House%20Kitchen%20%26%20Bar&query_place_id=ChIJVcmhnstdwokRBw9LuIXIrrY,15.0,40.7050733,-73.9253159,7.79,0.953846153846154,10.0,0.0615384615384615,0.8923076923076924,65.0,51.0,1,1,11237.0,0.78,0.4102564102564102,0.0769230769230769,0.4871794871794871,0.1025641025641025,5.333333333333333,250.4102564102564,0.6241500471520426,0,Universally Loved
r_00699e,50.0,0.2516668787314848,0.04,0.84,3.859367181866278,3.9136649497705576,0.05429776790427976,3.832218297914138,Wu's Wonton King,Lower East Side,Chinese,NYC,ChIJT5GkdilawokRy9yB3jEG_3Q,"165 E Broadway, New York, NY 10002",4.2,1652.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoUgRxCUPMZz2KzwqMqttmh6etbKP0nTY3rZiPMNGPhK9R4b3LtZb48wZ8dsRttrJQXSS26qY7VNY3LNj4GxEWgFKYmqh-UNHxX29hcYZK9WdcxelIEN5jpc-S5bsZMOc8YEScOKhzdlELO=w408-h408-k-no,https://www.google.com/maps/search/?api=1&query=Wu's%20Wonton%20King&query_place_id=ChIJT5GkdilawokRy9yB3jEG_3Q,,40.7138317,-73.989964,4.917,0.6458837772397095,6.567375886524823,0.0853510895883777,0.5605326876513317,1652.0,3060.0,1,1,10002.0,0.66,0.303030303030303,0.1515151515151515,0.1818181818181818,0.3333333333333333,2.0,333.6060606060606,0.24091486754660288,0,Universally Loved
r_006e00,50.0,0.22917455252345223,0.0,0.6,4.172610228692897,4.101305927506033,0.0,4.172610228692897,B&B - Best of the Best (Halal Cart),Sunnyside,Halal,NYC,ChIJq6HGKtlewokRySfE__8C_vU,"46-9, 46-01 Queens Blvd, Sunnyside, NY 11104",4.3,81.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0PYXZEGaRgPP2bNPVLAHJ4-3pqTt1xcR19s8RZ7uKyd6rctbSHqPQLW5GwNLE83-oxanpWUTQZHYTKJo0_zRbYTuypHHjufxxlUWrUx-5Q7RTf1fZGKqsK6mngE37oBNToiYkvA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=B%26B%20-%20Best%20of%20the%20Best%20(Halal%20Cart)&query_place_id=ChIJq6HGKtlewokRySfE__8C_vU,5.5,40.7433459,-73.9174772,6.006,0.8271604938271605,7.375,0.0987654320987654,0.7283950617283951,81.0,16.0,1,1,11104.0,0.68,0.088235294117647,0.088235294117647,0.1176470588235294,0.3235294117647059,1.0,161.52941176470588,0.3887375936840408,4,Hidden Gem
r_008607,50.0,0.1927813307927462,0.0,0.94,4.689724960997434,4.67767746833106,0.0,4.689724960997434,Piccante,Bay Ridge,Italian,NYC,ChIJq6q2g1dFwokROj-WwfhUPjI,"7410 3rd Ave, Brooklyn, NY 11209",4.6,405.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbj7-Tf7b-KJUbiR2B0nloV2b2QSfKTaWNJk_axVvd-bwTDQSn5-pCGj1feVFFQyMBB02x7RQ7rYTJ0dO3Og06b5rUektUhB7LPzLUPQQ_t7BaHdxYKXgg05t7ehHVEr76D1Pr8q0gZMc-=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Piccante&query_place_id=ChIJq6q2g1dFwokROj-WwfhUPjI,25.0,40.6319113,-74.0278434,14.451,0.8246913580246914,10.0,0.0320987654320987,0.7925925925925926,405.0,381.0,1,3,11209.0,0.86,0.4418604651162791,0.0,0.7441860465116279,0.1627906976744186,19.0,331.0232558139535,0.6156276349769686,0,Universally Loved
r_00a8c0,50.0,0.2089127104534002,0.0,0.9,4.781237553522184,4.754391522998352,0.0,4.781237553522184,Masala Harbor,Mid Island,Indian,NYC,ChIJkdG2z09PwokRgstFvl7wtKQ,"323 Victory Blvd, Staten Island, NY 10301",4.8,413.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8rx_Crlev3aT_ExHuj6m40DDfhoOVPiOFEwUhfyYA9ps_gpwjGCrFpyZNf8a9HuR7lMD3FL5vjiOyfllZrMLSXVIXJ3nARPGXhXPSGw4CrQFuSrdzq6VVb1CxKKA0ERCeLumW3tQUXXtX=w408-h408-k-no,https://www.google.com/maps/search/?api=1&query=Masala%20Harbor&query_place_id=ChIJkdG2z09PwokRgstFvl7wtKQ,25.0,40.634252,-74.085711,16.163,0.9588377723970944,10.0,0.0242130750605326,0.9346246973365616,413.0,509.0,1,1,10301.0,0.94,0.2765957446808511,0.0425531914893617,0.5531914893617021,0.1276595744680851,6.5,202.91489361702128,0.5262527274724972,0,Universally Loved
r_00ae9b,50.0,0.28035603462934533,0.0,0.72,4.922920691739879,4.9188621685250355,0.0,4.922920691739879,Bordeaux Steakhouse,Midwood,French,NYC,ChIJq3ogpOtEwokRKoIeubTWEoc,"1922 Coney Island Ave, Brooklyn, NY 11230",4.8,1712.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3DSlg6WZpl-Ithsj9cF0G6m46YOr4Vopp2grHcvsAAMmOCBBLIe68r3YoHWBtbp77pv9aDyALMAfnQwGoNcPJy6HMEZZVkBirM_h6nPw2-_Ze08V3FDI_JkAwxbSyU93XqxaS=w408-h408-k-no,https://www.google.com/maps/search/?api=1&query=Bordeaux%20Steakhouse&query_place_id=ChIJq3ogpOtEwokRKoIeubTWEoc,100.0,40.6104514,-73.9626605,16.493,0.9059579439252337,10.0,0.009929906542056,0.8960280373831776,1712.0,2024.0,1,4,11230.0,0.56,0.0714285714285714,0.0,0.7142857142857143,0.1071428571428571,2.0,151.85714285714286,0.6370116352867222,4,Hidden Gem
r_0145ec,50.0,0.20661709815105223,0.04,0.92,4.466305391568616,4.533983442489868,0.06767805092125201,4.43246636610799,Little Italy Pizza,Midtown,Pizza,NYC,ChIJH5boACdZwokRxOeHa1vo00A,"167 W 48th St, New York, NY 10036",4.3,1918.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofgy47gf0LYklB44NsU5UR7gi4zPHf5mZjAozXUL2XZCUHMifoxFrYmpZFWT_y3KBuXr5ALxTmLd4NaYqSZdRzgpjDQd_nzgadUQSlcgt4j6lE4mOGhhBbE_kzmw12vACNrIBmut3LxaU7=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Little%20Italy%20Pizza&query_place_id=ChIJH5boACdZwokRxOeHa1vo00A,15.0,40.7597869,-73.9837492,0.248,0.708029197080292,10.0,0.0537017726798748,0.6543274244004171,1918.0,1201.0,1,2,10036.0,0.78,0.1538461538461538,0.0512820512820512,0.2564102564102564,0.0769230769230769,3.0,200.5897435897436,0.18930946781275917,0,Universally Loved
r_015223,50.0,0.2695315963332036,0.0,0.78,4.916455465657075,4.7844094179801475,0.0,4.916455465657075,BK Belly,Williamsburg,Thai,NYC,ChIJ94je5ydbwokREDJmAJq27Zg,"216 Humboldt St, Brooklyn, NY 11206",4.8,335.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerRpfpZ51_nPDJBTHj0iJTRrAE176Amj84liaV3ZnxSYu9DldE2beGC7okaykvJHKS-0RpqHOXskBRP1slLu97QdbaMVeIRYmulWI0xAUsmNMcAVqWhqIRvu7Mh3zbAaVs5AXgYgBA7NilN=w408-h264-k-no,https://www.google.com/maps/search/?api=1&query=BK%20Belly&query_place_id=ChIJ94je5ydbwokREDJmAJq27Zg,,40.7087878,-73.9415741,6.617,0.9402985074626866,10.0,0.0388059701492537,0.9014925373134328,335.0,505.0,1,10,11206.0,0.76,0.4473684210526316,0.0526315789473684,0.5263157894736842,0.1052631578947368,8.5,195.5,0.5720051760782017,4,Hidden Gem
r_018d77,50.0,0.18883831642489624,0.0,0.96,4.03502614828697,3.967189921057341,0.0,4.03502614828697,Octo Restaurant,Murray Hill,Chinese,NYC,ChIJo5Z8DuZZwokR0VamSWa1LwE,"1 E 33rd St, New York, NY 10016",4.3,408.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq2ug2rGNe0O7oaQj8XKyDaVfQgI_xRMluzT-O6CHW3INPYoJpjdd1F9IUgeyPjHcP-WBT9vW-MlFb1LcT0YeQlMqwi0LmXAwCQOnpeUYXBrR1CLBTA06CWHHfk3LpfunRXxQ7WFP7PU5LI=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Octo%20Restaurant&query_place_id=ChIJo5Z8DuZZwokR0VamSWa1LwE,25.0,40.7476833,-73.9844144,1.149,0.6887254901960784,9.407407407407408,0.0661764705882353,0.6225490196078431,408.0,1082.0,1,2,10016.0,0.88,0.0909090909090909,0.0454545454545454,0.3181818181818182,0.2045454545454545,2.0,268.90909090909093,0.2467354575818842,0,Universally Loved
r_01b980,50.0,0.17980098325579252,0.0,0.94,4.159255202865336,4.404006529112377,0.24475132624704088,4.036879539741816,Freemans,Lower East Side,Brunch,NYC,ChIJRcCC14VZwokRvJiDo29-IGM,"Freeman Alley, New York, NY 10002",4.4,2340.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6CRB61z0w_S5O6ECzGxkYlqEYx_GdKvjEnIQLsZpFkHkSSWbSxk366CgUa5RmCH3pgHbWAAqyIeog6_yLbPtzGmOAFKBNWrnSZ_hieJGsAIWcs7FxjZFAVHeh2G_8NX_pwjhK=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Freemans&query_place_id=ChIJRcCC14VZwokRvJiDo29-IGM,75.0,40.7220379,-73.9924233,4.035,0.6756410256410257,10.0,0.0303418803418803,0.6452991452991453,2340.0,2904.0,1,3,10002.0,0.76,0.2368421052631578,0.0789473684210526,0.4736842105263157,0.1052631578947368,3.0,397.1578947368421,0.4861381521492129,1,Tourist Trap
r_01e17c,32.0,0.2509886987804795,0.0,0.6875,4.795436856462643,4.639410601984324,0.0,4.795436856462643,Latinos NYC,Port Richmond,Restaurant,NYC,ChIJ_yJEsitNwokR3ZBvECMXWck,"2030 Richmond Ter, Staten Island, NY 10302",4.7,32.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFViXlzSLb0excYnhUc4mr2ZQqlGKPLVdEeBOkW1JGLsOpY4XUkBFGxGwOykRhRZ93pK9_W_ZoBWfimvbIU8TE-vPm40nyU2b1ARSeTHOkY_PLJ70OLcYqec4wZGFqgEbOhDvb9w=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Latinos%20NYC&query_place_id=ChIJ_yJEsitNwokR3ZBvECMXWck,25.0,40.6400404,-74.1309924,18.011,0.9375,10.0,0.03125,0.90625,32.0,27.0,1,2,10302.0,0.59375,0.0526315789473684,0.0,0.4210526315789473,0.0,1.0,100.05263157894736,0.5226373931437627,3,Local Favorite
r_01eed5,50.0,0.24497653013625953,0.0,0.84,4.21710910180108,4.379873443711005,0.1627643419099245,4.135726930846118,Daesung Korean Noodle,Flushing,Korean,NYC,ChIJ9eM_7DBgwokRj-RfOwEixog,"45-04 162nd St, Flushing, NY 11358",4.4,1039.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweon5tAVK-h_HQ3WiY-8LTpP6lXEQCPLHqjgAwgENNt7AuYw00Y_WQah-Nm6rLn-mH4CFdzNffY9SS9dg8agNAlbq15hxKvr2j9uQA6LcDQRSol2Z-N74KEP0RQF7hcYgXOZrJn7=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Daesung%20Korean%20Noodle&query_place_id=ChIJ9eM_7DBgwokRj-RfOwEixog,25.0,40.7561475,-73.8047322,15.367,0.6943105110896818,10.0,0.0462873674059787,0.648023143683703,1037.0,1349.0,1,1,11358.0,0.58,0.4137931034482758,0.0344827586206896,0.3448275862068966,0.3103448275862069,12.0,264.0344827586207,0.4250420682210742,1,Tourist Trap
r_02d238,50.0,0.20096824987937587,0.0,0.92,4.296456436950657,4.401012436179387,0.10455599922873038,4.244178437336291,Talay,Mid Island,Thai,NYC,ChIJw8wLuO9PwokRo2I6Shn9tsU,"154 Stuyvesant Pl, Staten Island, NY 10301",4.5,221.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDIdFK36xSTeO4zvJg8p2vxQ96XkXjjLViC86eUfoliZ9jU6MYJ_H1jIhOTAZmA_67TkeKT9GHMueiGVEK4t9nlWvzrccTCsG_9lXJHBS_XiGtiMj0Q6Wqgpp1IXU1ts9a1A48OzcFJrY=w408-h291-k-no,https://www.google.com/maps/search/?api=1&query=Talay&query_place_id=ChIJw8wLuO9PwokRo2I6Shn9tsU,15.0,40.642439,-74.0766948,14.988,0.8687782805429864,10.0,0.0633484162895927,0.8054298642533937,221.0,233.0,1,1,10301.0,0.84,0.4761904761904761,0.0714285714285714,0.5238095238095238,0.0714285714285714,6.666666666666667,234.14285714285717,0.6497926599814938,0,Universally Loved
r_0319ff,50.0,0.17606651891145375,0.0,0.92,4.368202703732481,4.358247162513735,0.0,4.368202703732481,COQODAQ,Gramercy,Restaurant,NYC,ChIJp-hnIhNZwokRq1FijMduZrM,"12 E 22nd St, New York, NY 10010",4.3,1523.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepP5KxbKtXp7N8EBMu8VmOVCwMDD2twDJwxhBgeYuwHGrUtncNJiLkV9tFn6kPRc3lX3uadFn56XoGtkbM24hE_zkUcga2EZeeDIp6_rpkenKcdnjkwH51rc0NlIM4WLqswRuWL1g=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=COQODAQ&query_place_id=ChIJp-hnIhNZwokRq1FijMduZrM,100.0,40.7400559,-73.9887467,2.011,0.7183191070256073,10.0,0.051871306631648,0.6664478003939593,1523.0,3605.0,1,2,10010.0,0.74,0.2162162162162162,0.4324324324324324,0.7567567567567568,0.2432432432432432,0.5,533.972972972973,0.7094914437818783,0,Universally Loved
r_0358f9,50.0,0.18864683353569783,0.0,0.94,4.619698746513968,4.644720222148925,0.025021475634957824,4.607188008696489,HOJOKBAN NYC,Murray Hill,Korean,NYC,ChIJ92UIyldZwokRj4AVxzDTXgU,"128 Madison Ave, New York, NY 10016",4.6,612.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqELS34iJ-IlKgVR7fjs6SjG9N1myJqRJAKfgNTZyVLnJ_n1CaLCUqFyisWoke7ArrLhYrwRbd_GH0DR8PLVFE8PMOW6MmTq7opOTPEFUZYOowoOG8JG72ZQUMvE2VxBJh9nysa-Q=w408-h447-k-no,https://www.google.com/maps/search/?api=1&query=HOJOKBAN%20NYC&query_place_id=ChIJ92UIyldZwokRj4AVxzDTXgU,75.0,40.7457255,-73.9847775,1.364,0.7794117647058824,10.0,0.0163398692810457,0.7630718954248366,612.0,1882.0,1,1,10016.0,0.76,0.131578947368421,0.1578947368421052,0.5789473684210527,0.2105263157894736,0.8333333333333334,310.2894736842105,0.5495327221712573,0,Universally Loved
r_036f8b,50.0,0.24296755457710517,0.0,0.8,4.816391322740663,4.662644513810111,0.0,4.816391322740663,Greyz Bistro,Crown Heights,Caribbean,NYC,ChIJfbMdAOhbwokRAFMM9nVXAW8,"1171 St Johns Pl, Brooklyn, NY 11213",4.8,217.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerISeLgo6pHXGJyycZxQ0HCVMM-H3hHbWcuuwaX8kSB5gO5g5zpj_wWO5IFaU4JdyN_Vk--EFuHF7qet2RhBLXHpgHzlM2-J0B3skievFwLTTFSzFLGDe8FALwXNDGPEYOejwbItUWzpx9L=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Greyz%20Bistro&query_place_id=ChIJfbMdAOhbwokRAFMM9nVXAW8,,40.6712389,-73.9395412,10.393,0.9170506912442395,10.0,0.0092165898617511,0.9078341013824884,217.0,125.0,1,1,11213.0,0.48,0.2083333333333333,0.0,0.8333333333333334,0.0416666666666666,5.0,180.54166666666663,0.5228189260400502,0,Universally Loved
r_04122d,50.0,0.18373654795469638,0.0,0.96,4.5613252703925005,4.510697902121936,0.0,4.5613252703925005,Fordham Fried Seafood & Chicken,Fordham Heights,Seafood,NYC,ChIJ2wshfIfzwokRe76IYM6i1vc,"2468 Grand Concourse, Bronx, NY 10458",4.5,233.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZ7gDDaarICT9phfONGTe55O5dggbZIeyCG094bGxFZQhKMQldXnpHQN7b3zIKqS6GmfMUIu7rkbwtXK6GTBC4mqRAksIHPYjuuVGL4q-YkzJMItWcP4p3b5qTJqPzXxKJSBDjHg=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Fordham%20Fried%20Seafood%20%26%20Chicken&query_place_id=ChIJ2wshfIfzwokRe76IYM6i1vc,5.5,40.8615512,-73.897185,13.728,0.7725321888412017,10.0,0.03862660944206,0.7339055793991416,233.0,115.0,1,3,10458.0,0.74,0.1621621621621621,0.0,0.2162162162162162,0.054054054054054,6.0,141.0,0.35827769003410226,0,Universally Loved
r_04338c,50.0,0.22939558930278023,0.0,0.88,4.831260031884374,4.686879815083241,0.0,4.831260031884374,Olle,Murray Hill,Korean,NYC,ChIJFaaMDfpZwokRVVbiDjKg93I,"11 E 30th St, New York, NY 10016",4.5,688.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWbEiAfEN4NjpT76NB6OTU5-tGGzUx9EGawUybBdx1oa3QQVy0ky8_G-ix7_HFJeYw-qj4HPj4kGLMubdEaAsTZIuAP1nZb5H0twvuwGjelz7vtXnuNim_y63qS8_pJ1GMk71ewnO-5To=w408-h555-k-no,https://www.google.com/maps/search/?api=1&query=Olle&query_place_id=ChIJFaaMDfpZwokRVVbiDjKg93I,,40.7457504,-73.9854214,1.36,0.7819767441860465,10.0,0.0479651162790697,0.7340116279069767,688.0,1322.0,1,1,10016.0,0.74,0.3783783783783784,0.054054054054054,0.2972972972972973,0.054054054054054,7.0,116.75675675675676,0.4931682663304525,0,Universally Loved
r_047ae9,50.0,0.1832583655095277,0.0,0.42,4.663987269028444,4.596289462868453,0.0,4.663987269028444,Mela's Cafe,West Bronx,Diner,NYC,ChIJn-5P4Gf0wokRodbK4SQPheg,"1735 Washington Ave, Bronx, NY 10457",4.6,101.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1XHR_ohI7uyvGjG5Bh4llfRqm0r1rT43bF1qZD0E-56JY_uQUnYs5xNr1UUkc6zrwzlbAnST-6v1a2Q63qGheYTxFiJCNZ2QcgIas-8LNj3xvMJn7VtQDRp3-ULqWR6stptcniRxOKVCA=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Mela's%20Cafe&query_place_id=ChIJn-5P4Gf0wokRodbK4SQPheg,15.0,40.8431661,-73.9005395,11.896,0.7425742574257426,10.0,0.0198019801980198,0.7227722772277227,101.0,78.0,0,2,10457.0,0.54,0.1481481481481481,0.0,0.2592592592592592,0.037037037037037,4.0,124.77777777777776,0.34323950303955975,4,Hidden Gem
r_0501a2,50.0,0.2303892508227442,0.0,0.86,4.688001739603193,4.5996431249712,0.0,4.688001739603193,Blue,Staten Island,American,NYC,ChIJgwLDPxpOwokRRJ7oeGrxxuE,"1115 Richmond Ter, Staten Island, NY 10310",4.5,1777.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEjFkR48lIKVGY_6dQxi-98yk2FbffCWnzDoSytvwfPkFd2jBMcPge2l7kzrxmVSphoIMwZkXa0NdKrH1nxAiCt7zxTGx4OgdQHyZpZMPs8XezRVMyTDQvrMrWwROKOI5kCXgc9A=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Blue&query_place_id=ChIJgwLDPxpOwokRRJ7oeGrxxuE,,40.6453472,-74.1077972,16.261,0.7394485087225662,10.0,0.0365785030951041,0.702870005627462,1777.0,1956.0,1,1,10310.0,0.68,0.2058823529411764,0.0,0.3235294117647059,0.2058823529411764,7.0,247.41176470588235,0.38635253460429536,0,Universally Loved
r_0603a9,50.0,0.23320511732624605,0.04,0.86,4.299741904621922,4.14358292739402,0.0,4.299741904621922,Raices del Valle Restaurant,West Bronx,Deli,NYC,ChIJmXmcp2z0wokRPHQlkLkJ9Ts,"1846 Jerome Ave, Bronx, NY 10453",4.2,608.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweocLgBwX6e9so6zXlEKGkylyXWG4BTsktsMOE7ptvMwodRrhLcMZjT8rdfMoVXCfAa1Lmh9zFzdQ-9lykPtN-iV6BL64yXQ9KeZ-GuxYmJR3VPOjUp9nJsVL8nC6R0MMqhEKXs=w408-h265-k-no,https://www.google.com/maps/search/?api=1&query=Raices%20del%20Valle%20Restaurant&query_place_id=ChIJmXmcp2z0wokRPHQlkLkJ9Ts,15.0,40.8487028,-73.9113788,11.877,0.6924342105263158,6.016666666666667,0.0986842105263157,0.59375,608.0,514.0,1,5,10453.0,0.54,0.1111111111111111,0.0,0.3333333333333333,0.1481481481481481,3.0,130.92592592592592,0.3070464299150612,0,Universally Loved
r_06a77b,50.0,0.33624309122052615,0.0,0.66,4.8950474493449025,4.631325223587912,0.0,4.8950474493449025,Mountain House East Village,East Village,Chinese,NYC,ChIJAQCweZxZwokRmyqYmYM3Ze8,"23 St Marks Pl, New York, NY 10003",4.6,2144.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJFmRHEd-vbouGTa2is6Yyf3OIcPjCA6JoJkUooyPw7g6OMBMEOS07VcHW0oTthjzP7Ju15T6L1bkt13JTa8_GQxPJL3PMBdjiwqj9hPlpMDs7qZKUeQIFDYmuFdLi_NSxwNzb=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Mountain%20House%20East%20Village&query_place_id=ChIJAQCweZxZwokRmyqYmYM3Ze8,,40.7291176,-73.9885834,3.217,0.808768656716418,10.0,0.0359141791044776,0.7728544776119403,2144.0,4558.0,1,3,10003.0,0.86,0.0697674418604651,0.0,0.3488372093023256,0.1162790697674418,3.0,133.11627906976744,0.298235173560872,4,Hidden Gem
r_06cada,50.0,0.25991272594619597,0.0,0.78,4.795080698557375,4.585536900151107,0.0,4.795080698557375,TORA NYC,Bushwick,Japanese,NYC,ChIJ39bSFABdwokR05BHt42BmR4,"242 Himrod St, Brooklyn, NY 11237",4.8,243.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJtLIq8pMrpDzbI6uHFqePuCvWrFdnOS-5gsVETEPVEGxVn9dWInNbXH1KkI2gQz1cyj_fiJubOXoId53Pq1g4XdVrAAoDq6sX6vMNPB0j58ZJz5LWMKwb4T1P4ga6M5_ybXrJ=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=TORA%20NYC&query_place_id=ChIJ39bSFABdwokR05BHt42BmR4,40.0,40.7000417,-73.9197864,8.52,0.9053497942386832,10.0,0.0082304526748971,0.897119341563786,243.0,771.0,1,7,11237.0,0.62,0.2258064516129032,0.064516129032258,0.5161290322580645,0.1290322580645161,3.5,450.7741935483871,0.6002453383398065,4,Hidden Gem
r_06ff97,50.0,0.20424785524434863,0.0,0.88,4.717380763270068,4.7206722865756525,0.003291523305584576,4.715735001617276,Tacos y Quesadillas Mexico,Upper West Side,Mexican,NYC,ChIJOymUX45ZwokRyfgrG7lsEmY,"2087 Broadway, New York, NY 10023",4.8,77.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep5WdfB5crkAci4FMwuz0n8NnVkzR4WpTcuQ6oHYeZN4V5JAYD_LmY7P9hGxJ0R0nIn7mFCAPzd8tw3_oPG0NT-rfSdLs3qGYRT2K0SyeRVP6AIu8P0NEXOVs6ldAUA7VO8g9GmTA=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Tacos%20y%20Quesadillas%20Mexico&query_place_id=ChIJOymUX45ZwokRyfgrG7lsEmY,5.5,40.7791331,-73.9822087,2.362,0.9090909090909092,10.0,0.0259740259740259,0.8831168831168831,77.0,40.0,0,1,10023.0,0.66,0.1212121212121212,0.0,0.3333333333333333,0.0606060606060606,4.0,98.33333333333331,0.33277568701046,0,Universally Loved
r_073fde,50.0,0.2088346831758241,0.0,0.88,4.628912198885504,4.567089217208498,0.0,4.628912198885504,Caribbean Soul,Rosedale,Seafood,NYC,ChIJJwFYXw9kwokRlIIomuKFEb8,"234-04 Merrick Blvd, Rosedale, NY 11422",4.1,1800.0,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqDjRV1j6LI2ygGxnXh55so8VVO_Wjn3ON4m9Zq0xI9F03LV86-Ys1Cc4zkYe5QWwsURHccrKklPNHkQgTHiOlRsHsKshMm-qnViv4rZPARnAeKKfY-Q_djgyipW-mgsF6MqCJt=w408-h408-k-no,https://www.google.com/maps/search/?api=1&query=Caribbean%20Soul&query_place_id=ChIJJwFYXw9kwokRlIIomuKFEb8,75.0,40.6741995,-73.7360919,23.151,0.6444444444444445,6.733333333333333,0.0833333333333333,0.5611111111111111,1800.0,1405.0,0,6,11422.0,0.62,0.0967741935483871,0.032258064516129,0.3548387096774194,0.032258064516129,3.0,163.03225806451613,0.36612210818100593,0,Universally Loved
